counter,filename,scan_type,obs_seq,ele,n1,n2
1882,mapmaker_RISING_SCAN_40-162-12_noiseweighted_map_nside4096.fits.gz,RISING,40-162-12,40,162,12
1883,mapmaker_RISING_SCAN_40-162-13_noiseweighted_map_nside4096.fits.gz,RISING,40-162-13,40,162,13
1884,mapmaker_RISING_SCAN_40-162-14_noiseweighted_map_nside4096.fits.gz,RISING,40-162-14,40,162,14
1885,mapmaker_RISING_SCAN_40-162-15_noiseweighted_map_nside4096.fits.gz,RISING,40-162-15,40,162,15
1886,mapmaker_RISING_SCAN_40-162-16_noiseweighted_map_nside4096.fits.gz,RISING,40-162-16,40,162,16
1887,mapmaker_RISING_SCAN_40-162-17_noiseweighted_map_nside4096.fits.gz,RISING,40-162-17,40,162,17
1888,mapmaker_RISING_SCAN_40-162-18_noiseweighted_map_nside4096.fits.gz,RISING,40-162-18,40,162,18
1889,mapmaker_RISING_SCAN_40-163-0_noiseweighted_map_nside4096.fits.gz,RISING,40-163-0,40,163,0
1890,mapmaker_RISING_SCAN_40-163-1_noiseweighted_map_nside4096.fits.gz,RISING,40-163-1,40,163,1
1891,mapmaker_RISING_SCAN_40-163-2_noiseweighted_map_nside4096.fits.gz,RISING,40-163-2,40,163,2
1892,mapmaker_RISING_SCAN_40-163-3_noiseweighted_map_nside4096.fits.gz,RISING,40-163-3,40,163,3
1893,mapmaker_RISING_SCAN_40-163-4_noiseweighted_map_nside4096.fits.gz,RISING,40-163-4,40,163,4
1894,mapmaker_RISING_SCAN_40-163-5_noiseweighted_map_nside4096.fits.gz,RISING,40-163-5,40,163,5
1895,mapmaker_RISING_SCAN_40-163-6_noiseweighted_map_nside4096.fits.gz,RISING,40-163-6,40,163,6
1896,mapmaker_RISING_SCAN_40-163-7_noiseweighted_map_nside4096.fits.gz,RISING,40-163-7,40,163,7
1897,mapmaker_RISING_SCAN_40-163-8_noiseweighted_map_nside4096.fits.gz,RISING,40-163-8,40,163,8
1898,mapmaker_RISING_SCAN_40-163-9_noiseweighted_map_nside4096.fits.gz,RISING,40-163-9,40,163,9
1899,mapmaker_RISING_SCAN_40-163-10_noiseweighted_map_nside4096.fits.gz,RISING,40-163-10,40,163,10
1900,mapmaker_RISING_SCAN_40-163-11_noiseweighted_map_nside4096.fits.gz,RISING,40-163-11,40,163,11
1901,mapmaker_RISING_SCAN_40-163-12_noiseweighted_map_nside4096.fits.gz,RISING,40-163-12,40,163,12
1902,mapmaker_RISING_SCAN_40-163-13_noiseweighted_map_nside4096.fits.gz,RISING,40-163-13,40,163,13
1903,mapmaker_RISING_SCAN_40-163-14_noiseweighted_map_nside4096.fits.gz,RISING,40-163-14,40,163,14
1904,mapmaker_RISING_SCAN_40-163-15_noiseweighted_map_nside4096.fits.gz,RISING,40-163-15,40,163,15
1905,mapmaker_RISING_SCAN_40-163-16_noiseweighted_map_nside4096.fits.gz,RISING,40-163-16,40,163,16
1906,mapmaker_RISING_SCAN_40-163-17_noiseweighted_map_nside4096.fits.gz,RISING,40-163-17,40,163,17
1907,mapmaker_RISING_SCAN_40-163-18_noiseweighted_map_nside4096.fits.gz,RISING,40-163-18,40,163,18
1908,mapmaker_RISING_SCAN_40-164-0_noiseweighted_map_nside4096.fits.gz,RISING,40-164-0,40,164,0
1909,mapmaker_RISING_SCAN_40-164-1_noiseweighted_map_nside4096.fits.gz,RISING,40-164-1,40,164,1
1910,mapmaker_RISING_SCAN_40-164-2_noiseweighted_map_nside4096.fits.gz,RISING,40-164-2,40,164,2
1911,mapmaker_RISING_SCAN_40-164-3_noiseweighted_map_nside4096.fits.gz,RISING,40-164-3,40,164,3
1912,mapmaker_RISING_SCAN_40-164-4_noiseweighted_map_nside4096.fits.gz,RISING,40-164-4,40,164,4
1913,mapmaker_RISING_SCAN_40-164-5_noiseweighted_map_nside4096.fits.gz,RISING,40-164-5,40,164,5
1914,mapmaker_RISING_SCAN_40-164-6_noiseweighted_map_nside4096.fits.gz,RISING,40-164-6,40,164,6
1915,mapmaker_RISING_SCAN_40-164-7_noiseweighted_map_nside4096.fits.gz,RISING,40-164-7,40,164,7
1916,mapmaker_RISING_SCAN_40-164-8_noiseweighted_map_nside4096.fits.gz,RISING,40-164-8,40,164,8
1917,mapmaker_RISING_SCAN_40-164-9_noiseweighted_map_nside4096.fits.gz,RISING,40-164-9,40,164,9
1918,mapmaker_RISING_SCAN_40-164-10_noiseweighted_map_nside4096.fits.gz,RISING,40-164-10,40,164,10
1919,mapmaker_RISING_SCAN_40-164-11_noiseweighted_map_nside4096.fits.gz,RISING,40-164-11,40,164,11
1920,mapmaker_RISING_SCAN_40-164-12_noiseweighted_map_nside4096.fits.gz,RISING,40-164-12,40,164,12
1921,mapmaker_RISING_SCAN_40-164-13_noiseweighted_map_nside4096.fits.gz,RISING,40-164-13,40,164,13
1922,mapmaker_RISING_SCAN_40-164-14_noiseweighted_map_nside4096.fits.gz,RISING,40-164-14,40,164,14
1923,mapmaker_RISING_SCAN_40-164-15_noiseweighted_map_nside4096.fits.gz,RISING,40-164-15,40,164,15
1924,mapmaker_RISING_SCAN_40-164-16_noiseweighted_map_nside4096.fits.gz,RISING,40-164-16,40,164,16
1925,mapmaker_RISING_SCAN_40-164-17_noiseweighted_map_nside4096.fits.gz,RISING,40-164-17,40,164,17
1926,mapmaker_RISING_SCAN_40-164-18_noiseweighted_map_nside4096.fits.gz,RISING,40-164-18,40,164,18
1927,mapmaker_RISING_SCAN_40-165-0_noiseweighted_map_nside4096.fits.gz,RISING,40-165-0,40,165,0
1928,mapmaker_RISING_SCAN_40-165-1_noiseweighted_map_nside4096.fits.gz,RISING,40-165-1,40,165,1
1929,mapmaker_RISING_SCAN_40-165-2_noiseweighted_map_nside4096.fits.gz,RISING,40-165-2,40,165,2
1930,mapmaker_RISING_SCAN_40-165-3_noiseweighted_map_nside4096.fits.gz,RISING,40-165-3,40,165,3
1931,mapmaker_RISING_SCAN_40-165-4_noiseweighted_map_nside4096.fits.gz,RISING,40-165-4,40,165,4
1932,mapmaker_RISING_SCAN_40-165-5_noiseweighted_map_nside4096.fits.gz,RISING,40-165-5,40,165,5
1933,mapmaker_RISING_SCAN_40-165-6_noiseweighted_map_nside4096.fits.gz,RISING,40-165-6,40,165,6
1934,mapmaker_RISING_SCAN_40-165-7_noiseweighted_map_nside4096.fits.gz,RISING,40-165-7,40,165,7
1935,mapmaker_RISING_SCAN_40-165-8_noiseweighted_map_nside4096.fits.gz,RISING,40-165-8,40,165,8
1936,mapmaker_RISING_SCAN_40-165-9_noiseweighted_map_nside4096.fits.gz,RISING,40-165-9,40,165,9
1937,mapmaker_RISING_SCAN_40-165-10_noiseweighted_map_nside4096.fits.gz,RISING,40-165-10,40,165,10
1938,mapmaker_RISING_SCAN_40-165-11_noiseweighted_map_nside4096.fits.gz,RISING,40-165-11,40,165,11
1939,mapmaker_RISING_SCAN_40-165-12_noiseweighted_map_nside4096.fits.gz,RISING,40-165-12,40,165,12
1940,mapmaker_RISING_SCAN_40-165-13_noiseweighted_map_nside4096.fits.gz,RISING,40-165-13,40,165,13
1941,mapmaker_RISING_SCAN_40-165-14_noiseweighted_map_nside4096.fits.gz,RISING,40-165-14,40,165,14
1942,mapmaker_RISING_SCAN_40-165-15_noiseweighted_map_nside4096.fits.gz,RISING,40-165-15,40,165,15
1943,mapmaker_RISING_SCAN_40-165-16_noiseweighted_map_nside4096.fits.gz,RISING,40-165-16,40,165,16
1944,mapmaker_RISING_SCAN_40-165-17_noiseweighted_map_nside4096.fits.gz,RISING,40-165-17,40,165,17
1945,mapmaker_RISING_SCAN_40-165-18_noiseweighted_map_nside4096.fits.gz,RISING,40-165-18,40,165,18
1946,mapmaker_RISING_SCAN_40-166-0_noiseweighted_map_nside4096.fits.gz,RISING,40-166-0,40,166,0
1947,mapmaker_RISING_SCAN_40-166-1_noiseweighted_map_nside4096.fits.gz,RISING,40-166-1,40,166,1
1948,mapmaker_RISING_SCAN_40-166-2_noiseweighted_map_nside4096.fits.gz,RISING,40-166-2,40,166,2
1949,mapmaker_RISING_SCAN_40-166-3_noiseweighted_map_nside4096.fits.gz,RISING,40-166-3,40,166,3
1950,mapmaker_RISING_SCAN_40-166-4_noiseweighted_map_nside4096.fits.gz,RISING,40-166-4,40,166,4
1951,mapmaker_RISING_SCAN_40-166-5_noiseweighted_map_nside4096.fits.gz,RISING,40-166-5,40,166,5
1952,mapmaker_RISING_SCAN_40-166-6_noiseweighted_map_nside4096.fits.gz,RISING,40-166-6,40,166,6
1953,mapmaker_RISING_SCAN_40-166-7_noiseweighted_map_nside4096.fits.gz,RISING,40-166-7,40,166,7
1954,mapmaker_RISING_SCAN_40-166-8_noiseweighted_map_nside4096.fits.gz,RISING,40-166-8,40,166,8
1955,mapmaker_RISING_SCAN_40-166-9_noiseweighted_map_nside4096.fits.gz,RISING,40-166-9,40,166,9
1956,mapmaker_RISING_SCAN_40-166-10_noiseweighted_map_nside4096.fits.gz,RISING,40-166-10,40,166,10
1957,mapmaker_RISING_SCAN_40-166-11_noiseweighted_map_nside4096.fits.gz,RISING,40-166-11,40,166,11
1958,mapmaker_RISING_SCAN_40-166-12_noiseweighted_map_nside4096.fits.gz,RISING,40-166-12,40,166,12
1959,mapmaker_RISING_SCAN_40-166-13_noiseweighted_map_nside4096.fits.gz,RISING,40-166-13,40,166,13
1960,mapmaker_RISING_SCAN_40-166-14_noiseweighted_map_nside4096.fits.gz,RISING,40-166-14,40,166,14
1961,mapmaker_RISING_SCAN_40-166-15_noiseweighted_map_nside4096.fits.gz,RISING,40-166-15,40,166,15
1962,mapmaker_RISING_SCAN_40-166-16_noiseweighted_map_nside4096.fits.gz,RISING,40-166-16,40,166,16
1963,mapmaker_RISING_SCAN_40-166-17_noiseweighted_map_nside4096.fits.gz,RISING,40-166-17,40,166,17
1964,mapmaker_RISING_SCAN_40-166-18_noiseweighted_map_nside4096.fits.gz,RISING,40-166-18,40,166,18
1965,mapmaker_RISING_SCAN_40-167-0_noiseweighted_map_nside4096.fits.gz,RISING,40-167-0,40,167,0
1966,mapmaker_RISING_SCAN_40-167-1_noiseweighted_map_nside4096.fits.gz,RISING,40-167-1,40,167,1
1967,mapmaker_RISING_SCAN_40-167-2_noiseweighted_map_nside4096.fits.gz,RISING,40-167-2,40,167,2
1968,mapmaker_RISING_SCAN_40-167-3_noiseweighted_map_nside4096.fits.gz,RISING,40-167-3,40,167,3
1969,mapmaker_RISING_SCAN_40-167-4_noiseweighted_map_nside4096.fits.gz,RISING,40-167-4,40,167,4
1970,mapmaker_RISING_SCAN_40-167-5_noiseweighted_map_nside4096.fits.gz,RISING,40-167-5,40,167,5
1971,mapmaker_RISING_SCAN_40-167-6_noiseweighted_map_nside4096.fits.gz,RISING,40-167-6,40,167,6
1972,mapmaker_RISING_SCAN_40-167-7_noiseweighted_map_nside4096.fits.gz,RISING,40-167-7,40,167,7
1973,mapmaker_RISING_SCAN_40-167-8_noiseweighted_map_nside4096.fits.gz,RISING,40-167-8,40,167,8
1974,mapmaker_RISING_SCAN_40-167-9_noiseweighted_map_nside4096.fits.gz,RISING,40-167-9,40,167,9
1975,mapmaker_RISING_SCAN_40-167-10_noiseweighted_map_nside4096.fits.gz,RISING,40-167-10,40,167,10
1976,mapmaker_RISING_SCAN_40-167-11_noiseweighted_map_nside4096.fits.gz,RISING,40-167-11,40,167,11
1977,mapmaker_RISING_SCAN_40-167-12_noiseweighted_map_nside4096.fits.gz,RISING,40-167-12,40,167,12
1978,mapmaker_RISING_SCAN_40-167-13_noiseweighted_map_nside4096.fits.gz,RISING,40-167-13,40,167,13
1979,mapmaker_RISING_SCAN_40-167-14_noiseweighted_map_nside4096.fits.gz,RISING,40-167-14,40,167,14
1980,mapmaker_RISING_SCAN_40-167-15_noiseweighted_map_nside4096.fits.gz,RISING,40-167-15,40,167,15
1981,mapmaker_RISING_SCAN_40-167-16_noiseweighted_map_nside4096.fits.gz,RISING,40-167-16,40,167,16
1982,mapmaker_RISING_SCAN_40-167-17_noiseweighted_map_nside4096.fits.gz,RISING,40-167-17,40,167,17
1983,mapmaker_RISING_SCAN_40-167-18_noiseweighted_map_nside4096.fits.gz,RISING,40-167-18,40,167,18
1984,mapmaker_RISING_SCAN_40-168-0_noiseweighted_map_nside4096.fits.gz,RISING,40-168-0,40,168,0
1985,mapmaker_RISING_SCAN_40-168-1_noiseweighted_map_nside4096.fits.gz,RISING,40-168-1,40,168,1
1986,mapmaker_RISING_SCAN_40-168-2_noiseweighted_map_nside4096.fits.gz,RISING,40-168-2,40,168,2
1987,mapmaker_RISING_SCAN_40-168-3_noiseweighted_map_nside4096.fits.gz,RISING,40-168-3,40,168,3
1988,mapmaker_RISING_SCAN_40-168-4_noiseweighted_map_nside4096.fits.gz,RISING,40-168-4,40,168,4
1989,mapmaker_RISING_SCAN_40-168-5_noiseweighted_map_nside4096.fits.gz,RISING,40-168-5,40,168,5
1990,mapmaker_RISING_SCAN_40-168-6_noiseweighted_map_nside4096.fits.gz,RISING,40-168-6,40,168,6
1991,mapmaker_RISING_SCAN_40-168-7_noiseweighted_map_nside4096.fits.gz,RISING,40-168-7,40,168,7
1992,mapmaker_RISING_SCAN_40-168-8_noiseweighted_map_nside4096.fits.gz,RISING,40-168-8,40,168,8
1993,mapmaker_RISING_SCAN_40-168-9_noiseweighted_map_nside4096.fits.gz,RISING,40-168-9,40,168,9
1994,mapmaker_RISING_SCAN_40-168-10_noiseweighted_map_nside4096.fits.gz,RISING,40-168-10,40,168,10
1995,mapmaker_RISING_SCAN_40-168-11_noiseweighted_map_nside4096.fits.gz,RISING,40-168-11,40,168,11
1996,mapmaker_RISING_SCAN_40-168-12_noiseweighted_map_nside4096.fits.gz,RISING,40-168-12,40,168,12
1997,mapmaker_RISING_SCAN_40-168-13_noiseweighted_map_nside4096.fits.gz,RISING,40-168-13,40,168,13
1998,mapmaker_RISING_SCAN_40-168-14_noiseweighted_map_nside4096.fits.gz,RISING,40-168-14,40,168,14
1999,mapmaker_RISING_SCAN_40-168-15_noiseweighted_map_nside4096.fits.gz,RISING,40-168-15,40,168,15
2000,mapmaker_RISING_SCAN_40-168-16_noiseweighted_map_nside4096.fits.gz,RISING,40-168-16,40,168,16
2001,mapmaker_RISING_SCAN_40-168-17_noiseweighted_map_nside4096.fits.gz,RISING,40-168-17,40,168,17
2002,mapmaker_RISING_SCAN_40-168-18_noiseweighted_map_nside4096.fits.gz,RISING,40-168-18,40,168,18
2003,mapmaker_RISING_SCAN_40-173-1_noiseweighted_map_nside4096.fits.gz,RISING,40-173-1,40,173,1
2004,mapmaker_RISING_SCAN_40-173-2_noiseweighted_map_nside4096.fits.gz,RISING,40-173-2,40,173,2
2005,mapmaker_RISING_SCAN_40-173-3_noiseweighted_map_nside4096.fits.gz,RISING,40-173-3,40,173,3
2006,mapmaker_RISING_SCAN_40-173-4_noiseweighted_map_nside4096.fits.gz,RISING,40-173-4,40,173,4
2007,mapmaker_RISING_SCAN_40-173-5_noiseweighted_map_nside4096.fits.gz,RISING,40-173-5,40,173,5
2008,mapmaker_RISING_SCAN_40-173-6_noiseweighted_map_nside4096.fits.gz,RISING,40-173-6,40,173,6
2009,mapmaker_RISING_SCAN_40-173-7_noiseweighted_map_nside4096.fits.gz,RISING,40-173-7,40,173,7
2010,mapmaker_RISING_SCAN_40-173-8_noiseweighted_map_nside4096.fits.gz,RISING,40-173-8,40,173,8
2011,mapmaker_RISING_SCAN_40-173-9_noiseweighted_map_nside4096.fits.gz,RISING,40-173-9,40,173,9
2012,mapmaker_RISING_SCAN_40-173-10_noiseweighted_map_nside4096.fits.gz,RISING,40-173-10,40,173,10
2013,mapmaker_RISING_SCAN_40-173-11_noiseweighted_map_nside4096.fits.gz,RISING,40-173-11,40,173,11
2014,mapmaker_RISING_SCAN_40-173-12_noiseweighted_map_nside4096.fits.gz,RISING,40-173-12,40,173,12
2015,mapmaker_RISING_SCAN_40-173-13_noiseweighted_map_nside4096.fits.gz,RISING,40-173-13,40,173,13
2016,mapmaker_RISING_SCAN_40-173-14_noiseweighted_map_nside4096.fits.gz,RISING,40-173-14,40,173,14
2017,mapmaker_RISING_SCAN_40-173-15_noiseweighted_map_nside4096.fits.gz,RISING,40-173-15,40,173,15
2018,mapmaker_RISING_SCAN_40-173-16_noiseweighted_map_nside4096.fits.gz,RISING,40-173-16,40,173,16
2019,mapmaker_RISING_SCAN_40-173-17_noiseweighted_map_nside4096.fits.gz,RISING,40-173-17,40,173,17
2020,mapmaker_RISING_SCAN_40-173-18_noiseweighted_map_nside4096.fits.gz,RISING,40-173-18,40,173,18
2021,mapmaker_RISING_SCAN_40-174-0_noiseweighted_map_nside4096.fits.gz,RISING,40-174-0,40,174,0
2022,mapmaker_RISING_SCAN_40-174-1_noiseweighted_map_nside4096.fits.gz,RISING,40-174-1,40,174,1
2023,mapmaker_RISING_SCAN_40-174-2_noiseweighted_map_nside4096.fits.gz,RISING,40-174-2,40,174,2
2024,mapmaker_RISING_SCAN_40-174-3_noiseweighted_map_nside4096.fits.gz,RISING,40-174-3,40,174,3
2025,mapmaker_RISING_SCAN_40-174-4_noiseweighted_map_nside4096.fits.gz,RISING,40-174-4,40,174,4
2026,mapmaker_RISING_SCAN_40-174-5_noiseweighted_map_nside4096.fits.gz,RISING,40-174-5,40,174,5
2027,mapmaker_RISING_SCAN_40-174-6_noiseweighted_map_nside4096.fits.gz,RISING,40-174-6,40,174,6
2028,mapmaker_RISING_SCAN_40-174-7_noiseweighted_map_nside4096.fits.gz,RISING,40-174-7,40,174,7
2029,mapmaker_RISING_SCAN_40-174-8_noiseweighted_map_nside4096.fits.gz,RISING,40-174-8,40,174,8
2030,mapmaker_RISING_SCAN_40-174-9_noiseweighted_map_nside4096.fits.gz,RISING,40-174-9,40,174,9
2031,mapmaker_RISING_SCAN_40-174-10_noiseweighted_map_nside4096.fits.gz,RISING,40-174-10,40,174,10
2032,mapmaker_RISING_SCAN_40-174-11_noiseweighted_map_nside4096.fits.gz,RISING,40-174-11,40,174,11
2033,mapmaker_RISING_SCAN_40-174-12_noiseweighted_map_nside4096.fits.gz,RISING,40-174-12,40,174,12
2034,mapmaker_RISING_SCAN_40-174-13_noiseweighted_map_nside4096.fits.gz,RISING,40-174-13,40,174,13
2035,mapmaker_RISING_SCAN_40-174-14_noiseweighted_map_nside4096.fits.gz,RISING,40-174-14,40,174,14
2036,mapmaker_RISING_SCAN_40-174-15_noiseweighted_map_nside4096.fits.gz,RISING,40-174-15,40,174,15
2037,mapmaker_RISING_SCAN_40-174-16_noiseweighted_map_nside4096.fits.gz,RISING,40-174-16,40,174,16
2038,mapmaker_RISING_SCAN_40-174-17_noiseweighted_map_nside4096.fits.gz,RISING,40-174-17,40,174,17
2039,mapmaker_RISING_SCAN_40-174-18_noiseweighted_map_nside4096.fits.gz,RISING,40-174-18,40,174,18
2040,mapmaker_RISING_SCAN_40-175-0_noiseweighted_map_nside4096.fits.gz,RISING,40-175-0,40,175,0
2041,mapmaker_RISING_SCAN_40-175-1_noiseweighted_map_nside4096.fits.gz,RISING,40-175-1,40,175,1
2042,mapmaker_RISING_SCAN_40-175-2_noiseweighted_map_nside4096.fits.gz,RISING,40-175-2,40,175,2
2043,mapmaker_RISING_SCAN_40-175-3_noiseweighted_map_nside4096.fits.gz,RISING,40-175-3,40,175,3
2044,mapmaker_RISING_SCAN_40-175-4_noiseweighted_map_nside4096.fits.gz,RISING,40-175-4,40,175,4
2045,mapmaker_RISING_SCAN_40-175-5_noiseweighted_map_nside4096.fits.gz,RISING,40-175-5,40,175,5
2046,mapmaker_RISING_SCAN_40-175-6_noiseweighted_map_nside4096.fits.gz,RISING,40-175-6,40,175,6
2047,mapmaker_RISING_SCAN_40-175-7_noiseweighted_map_nside4096.fits.gz,RISING,40-175-7,40,175,7
2048,mapmaker_RISING_SCAN_40-175-8_noiseweighted_map_nside4096.fits.gz,RISING,40-175-8,40,175,8
2049,mapmaker_RISING_SCAN_40-175-9_noiseweighted_map_nside4096.fits.gz,RISING,40-175-9,40,175,9
2050,mapmaker_RISING_SCAN_40-175-10_noiseweighted_map_nside4096.fits.gz,RISING,40-175-10,40,175,10
2051,mapmaker_RISING_SCAN_40-175-11_noiseweighted_map_nside4096.fits.gz,RISING,40-175-11,40,175,11
2052,mapmaker_RISING_SCAN_40-175-12_noiseweighted_map_nside4096.fits.gz,RISING,40-175-12,40,175,12
2053,mapmaker_RISING_SCAN_40-175-13_noiseweighted_map_nside4096.fits.gz,RISING,40-175-13,40,175,13
2054,mapmaker_RISING_SCAN_40-175-14_noiseweighted_map_nside4096.fits.gz,RISING,40-175-14,40,175,14
2055,mapmaker_RISING_SCAN_40-175-15_noiseweighted_map_nside4096.fits.gz,RISING,40-175-15,40,175,15
2056,mapmaker_RISING_SCAN_40-175-16_noiseweighted_map_nside4096.fits.gz,RISING,40-175-16,40,175,16
2057,mapmaker_RISING_SCAN_40-175-17_noiseweighted_map_nside4096.fits.gz,RISING,40-175-17,40,175,17
2058,mapmaker_RISING_SCAN_40-175-18_noiseweighted_map_nside4096.fits.gz,RISING,40-175-18,40,175,18
2059,mapmaker_RISING_SCAN_40-176-0_noiseweighted_map_nside4096.fits.gz,RISING,40-176-0,40,176,0
2060,mapmaker_RISING_SCAN_40-176-1_noiseweighted_map_nside4096.fits.gz,RISING,40-176-1,40,176,1
2061,mapmaker_RISING_SCAN_40-176-2_noiseweighted_map_nside4096.fits.gz,RISING,40-176-2,40,176,2
2062,mapmaker_RISING_SCAN_40-176-3_noiseweighted_map_nside4096.fits.gz,RISING,40-176-3,40,176,3
2063,mapmaker_RISING_SCAN_40-176-4_noiseweighted_map_nside4096.fits.gz,RISING,40-176-4,40,176,4
2064,mapmaker_RISING_SCAN_40-176-5_noiseweighted_map_nside4096.fits.gz,RISING,40-176-5,40,176,5
2065,mapmaker_RISING_SCAN_40-176-6_noiseweighted_map_nside4096.fits.gz,RISING,40-176-6,40,176,6
2066,mapmaker_RISING_SCAN_40-176-7_noiseweighted_map_nside4096.fits.gz,RISING,40-176-7,40,176,7
2067,mapmaker_RISING_SCAN_40-176-8_noiseweighted_map_nside4096.fits.gz,RISING,40-176-8,40,176,8
2068,mapmaker_RISING_SCAN_40-176-9_noiseweighted_map_nside4096.fits.gz,RISING,40-176-9,40,176,9
2069,mapmaker_RISING_SCAN_40-176-10_noiseweighted_map_nside4096.fits.gz,RISING,40-176-10,40,176,10
2070,mapmaker_RISING_SCAN_40-176-11_noiseweighted_map_nside4096.fits.gz,RISING,40-176-11,40,176,11
2071,mapmaker_RISING_SCAN_40-176-12_noiseweighted_map_nside4096.fits.gz,RISING,40-176-12,40,176,12
2072,mapmaker_RISING_SCAN_40-176-13_noiseweighted_map_nside4096.fits.gz,RISING,40-176-13,40,176,13
2073,mapmaker_RISING_SCAN_40-176-14_noiseweighted_map_nside4096.fits.gz,RISING,40-176-14,40,176,14
2074,mapmaker_RISING_SCAN_40-176-15_noiseweighted_map_nside4096.fits.gz,RISING,40-176-15,40,176,15
2075,mapmaker_RISING_SCAN_40-176-16_noiseweighted_map_nside4096.fits.gz,RISING,40-176-16,40,176,16
2076,mapmaker_RISING_SCAN_40-176-17_noiseweighted_map_nside4096.fits.gz,RISING,40-176-17,40,176,17
2077,mapmaker_RISING_SCAN_40-176-18_noiseweighted_map_nside4096.fits.gz,RISING,40-176-18,40,176,18
2078,mapmaker_RISING_SCAN_40-177-0_noiseweighted_map_nside4096.fits.gz,RISING,40-177-0,40,177,0
2079,mapmaker_RISING_SCAN_40-177-1_noiseweighted_map_nside4096.fits.gz,RISING,40-177-1,40,177,1
2080,mapmaker_RISING_SCAN_40-177-2_noiseweighted_map_nside4096.fits.gz,RISING,40-177-2,40,177,2
2081,mapmaker_RISING_SCAN_40-177-3_noiseweighted_map_nside4096.fits.gz,RISING,40-177-3,40,177,3
2082,mapmaker_RISING_SCAN_40-177-4_noiseweighted_map_nside4096.fits.gz,RISING,40-177-4,40,177,4
2083,mapmaker_RISING_SCAN_40-177-5_noiseweighted_map_nside4096.fits.gz,RISING,40-177-5,40,177,5
2084,mapmaker_RISING_SCAN_40-177-6_noiseweighted_map_nside4096.fits.gz,RISING,40-177-6,40,177,6
2085,mapmaker_RISING_SCAN_40-177-7_noiseweighted_map_nside4096.fits.gz,RISING,40-177-7,40,177,7
2086,mapmaker_RISING_SCAN_40-177-8_noiseweighted_map_nside4096.fits.gz,RISING,40-177-8,40,177,8
2087,mapmaker_RISING_SCAN_40-177-9_noiseweighted_map_nside4096.fits.gz,RISING,40-177-9,40,177,9
2088,mapmaker_RISING_SCAN_40-177-10_noiseweighted_map_nside4096.fits.gz,RISING,40-177-10,40,177,10
2089,mapmaker_RISING_SCAN_40-177-11_noiseweighted_map_nside4096.fits.gz,RISING,40-177-11,40,177,11
2090,mapmaker_RISING_SCAN_40-177-12_noiseweighted_map_nside4096.fits.gz,RISING,40-177-12,40,177,12
2091,mapmaker_RISING_SCAN_40-177-14_noiseweighted_map_nside4096.fits.gz,RISING,40-177-14,40,177,14
2092,mapmaker_RISING_SCAN_40-177-15_noiseweighted_map_nside4096.fits.gz,RISING,40-177-15,40,177,15
2093,mapmaker_RISING_SCAN_40-177-16_noiseweighted_map_nside4096.fits.gz,RISING,40-177-16,40,177,16
2094,mapmaker_RISING_SCAN_40-177-17_noiseweighted_map_nside4096.fits.gz,RISING,40-177-17,40,177,17
2095,mapmaker_RISING_SCAN_40-177-18_noiseweighted_map_nside4096.fits.gz,RISING,40-177-18,40,177,18
2096,mapmaker_RISING_SCAN_40-178-0_noiseweighted_map_nside4096.fits.gz,RISING,40-178-0,40,178,0
2097,mapmaker_RISING_SCAN_40-178-1_noiseweighted_map_nside4096.fits.gz,RISING,40-178-1,40,178,1
2098,mapmaker_RISING_SCAN_40-178-2_noiseweighted_map_nside4096.fits.gz,RISING,40-178-2,40,178,2
2099,mapmaker_RISING_SCAN_40-178-3_noiseweighted_map_nside4096.fits.gz,RISING,40-178-3,40,178,3
2100,mapmaker_RISING_SCAN_40-178-4_noiseweighted_map_nside4096.fits.gz,RISING,40-178-4,40,178,4
2101,mapmaker_RISING_SCAN_40-178-5_noiseweighted_map_nside4096.fits.gz,RISING,40-178-5,40,178,5
2102,mapmaker_RISING_SCAN_40-178-6_noiseweighted_map_nside4096.fits.gz,RISING,40-178-6,40,178,6
2103,mapmaker_RISING_SCAN_40-178-7_noiseweighted_map_nside4096.fits.gz,RISING,40-178-7,40,178,7
2104,mapmaker_RISING_SCAN_40-178-8_noiseweighted_map_nside4096.fits.gz,RISING,40-178-8,40,178,8
2105,mapmaker_RISING_SCAN_40-178-9_noiseweighted_map_nside4096.fits.gz,RISING,40-178-9,40,178,9
2106,mapmaker_RISING_SCAN_40-178-10_noiseweighted_map_nside4096.fits.gz,RISING,40-178-10,40,178,10
2107,mapmaker_RISING_SCAN_40-178-11_noiseweighted_map_nside4096.fits.gz,RISING,40-178-11,40,178,11
2108,mapmaker_RISING_SCAN_40-178-12_noiseweighted_map_nside4096.fits.gz,RISING,40-178-12,40,178,12
2109,mapmaker_RISING_SCAN_40-178-13_noiseweighted_map_nside4096.fits.gz,RISING,40-178-13,40,178,13
2110,mapmaker_RISING_SCAN_40-178-14_noiseweighted_map_nside4096.fits.gz,RISING,40-178-14,40,178,14
2111,mapmaker_RISING_SCAN_40-178-15_noiseweighted_map_nside4096.fits.gz,RISING,40-178-15,40,178,15
2112,mapmaker_RISING_SCAN_40-178-16_noiseweighted_map_nside4096.fits.gz,RISING,40-178-16,40,178,16
2113,mapmaker_RISING_SCAN_40-178-17_noiseweighted_map_nside4096.fits.gz,RISING,40-178-17,40,178,17
