counter,filename,scan_type,obs_seq,ele,n1,n2
2734,mapmaker_POLE3-49-0_noiseweighted_map_nside4096_invcov.fits.gz,POLE,POLE3-49-0,POLE3,49,0
2735,mapmaker_POLE3-49-1_noiseweighted_map_nside4096_invcov.fits.gz,POLE,POLE3-49-1,POLE3,49,1
2736,mapmaker_POLE3-49-2_noiseweighted_map_nside4096_invcov.fits.gz,POLE,POLE3-49-2,POLE3,49,2
2737,mapmaker_POLE3-50-0_noiseweighted_map_nside4096_invcov.fits.gz,POLE,POLE3-50-0,POLE3,50,0
2738,mapmaker_POLE3-50-1_noiseweighted_map_nside4096_invcov.fits.gz,POLE,POLE3-50-1,POLE3,50,1
2739,mapmaker_POLE3-50-2_noiseweighted_map_nside4096_invcov.fits.gz,POLE,POLE3-50-2,POLE3,50,2
2740,mapmaker_POLE3-50-3_noiseweighted_map_nside4096_invcov.fits.gz,POLE,POLE3-50-3,POLE3,50,3
2741,mapmaker_POLE3-51-0_noiseweighted_map_nside4096_invcov.fits.gz,POLE,POLE3-51-0,POLE3,51,0
2742,mapmaker_POLE3-51-1_noiseweighted_map_nside4096_invcov.fits.gz,POLE,POLE3-51-1,POLE3,51,1
2743,mapmaker_POLE3-51-2_noiseweighted_map_nside4096_invcov.fits.gz,POLE,POLE3-51-2,POLE3,51,2
2744,mapmaker_POLE3-51-3_noiseweighted_map_nside4096_invcov.fits.gz,POLE,POLE3-51-3,POLE3,51,3
2745,mapmaker_POLE3-52-0_noiseweighted_map_nside4096_invcov.fits.gz,POLE,POLE3-52-0,POLE3,52,0
2746,mapmaker_POLE3-52-1_noiseweighted_map_nside4096_invcov.fits.gz,POLE,POLE3-52-1,POLE3,52,1
2747,mapmaker_POLE3-52-2_noiseweighted_map_nside4096_invcov.fits.gz,POLE,POLE3-52-2,POLE3,52,2
2748,mapmaker_POLE3-52-3_noiseweighted_map_nside4096_invcov.fits.gz,POLE,POLE3-52-3,POLE3,52,3
2749,mapmaker_POLE3-53-0_noiseweighted_map_nside4096_invcov.fits.gz,POLE,POLE3-53-0,POLE3,53,0
2750,mapmaker_POLE3-53-1_noiseweighted_map_nside4096_invcov.fits.gz,POLE,POLE3-53-1,POLE3,53,1
2751,mapmaker_POLE3-53-2_noiseweighted_map_nside4096_invcov.fits.gz,POLE,POLE3-53-2,POLE3,53,2
2752,mapmaker_POLE3-53-3_noiseweighted_map_nside4096_invcov.fits.gz,POLE,POLE3-53-3,POLE3,53,3
2753,mapmaker_POLE3-54-0_noiseweighted_map_nside4096_invcov.fits.gz,POLE,POLE3-54-0,POLE3,54,0
2754,mapmaker_POLE3-54-1_noiseweighted_map_nside4096_invcov.fits.gz,POLE,POLE3-54-1,POLE3,54,1
2755,mapmaker_POLE3-54-2_noiseweighted_map_nside4096_invcov.fits.gz,POLE,POLE3-54-2,POLE3,54,2
2756,mapmaker_POLE3-54-3_noiseweighted_map_nside4096_invcov.fits.gz,POLE,POLE3-54-3,POLE3,54,3
2757,mapmaker_POLE3-55-0_noiseweighted_map_nside4096_invcov.fits.gz,POLE,POLE3-55-0,POLE3,55,0
2758,mapmaker_POLE3-55-1_noiseweighted_map_nside4096_invcov.fits.gz,POLE,POLE3-55-1,POLE3,55,1
2759,mapmaker_POLE3-55-2_noiseweighted_map_nside4096_invcov.fits.gz,POLE,POLE3-55-2,POLE3,55,2
2760,mapmaker_POLE3-55-3_noiseweighted_map_nside4096_invcov.fits.gz,POLE,POLE3-55-3,POLE3,55,3
2761,mapmaker_POLE3-56-0_noiseweighted_map_nside4096_invcov.fits.gz,POLE,POLE3-56-0,POLE3,56,0
2762,mapmaker_POLE3-56-1_noiseweighted_map_nside4096_invcov.fits.gz,POLE,POLE3-56-1,POLE3,56,1
2763,mapmaker_POLE3-56-2_noiseweighted_map_nside4096_invcov.fits.gz,POLE,POLE3-56-2,POLE3,56,2
2764,mapmaker_POLE3-56-3_noiseweighted_map_nside4096_invcov.fits.gz,POLE,POLE3-56-3,POLE3,56,3
2765,mapmaker_POLE3-57-0_noiseweighted_map_nside4096_invcov.fits.gz,POLE,POLE3-57-0,POLE3,57,0
2766,mapmaker_POLE3-57-1_noiseweighted_map_nside4096_invcov.fits.gz,POLE,POLE3-57-1,POLE3,57,1
2767,mapmaker_POLE3-57-2_noiseweighted_map_nside4096_invcov.fits.gz,POLE,POLE3-57-2,POLE3,57,2
2768,mapmaker_POLE3-57-3_noiseweighted_map_nside4096_invcov.fits.gz,POLE,POLE3-57-3,POLE3,57,3
2769,mapmaker_POLE3-58-0_noiseweighted_map_nside4096_invcov.fits.gz,POLE,POLE3-58-0,POLE3,58,0
2770,mapmaker_POLE3-58-1_noiseweighted_map_nside4096_invcov.fits.gz,POLE,POLE3-58-1,POLE3,58,1
2771,mapmaker_POLE3-58-2_noiseweighted_map_nside4096_invcov.fits.gz,POLE,POLE3-58-2,POLE3,58,2
2772,mapmaker_POLE3-58-3_noiseweighted_map_nside4096_invcov.fits.gz,POLE,POLE3-58-3,POLE3,58,3
2773,mapmaker_POLE3-59-0_noiseweighted_map_nside4096_invcov.fits.gz,POLE,POLE3-59-0,POLE3,59,0
2774,mapmaker_POLE3-59-1_noiseweighted_map_nside4096_invcov.fits.gz,POLE,POLE3-59-1,POLE3,59,1
2775,mapmaker_POLE3-59-2_noiseweighted_map_nside4096_invcov.fits.gz,POLE,POLE3-59-2,POLE3,59,2
2776,mapmaker_POLE3-59-3_noiseweighted_map_nside4096_invcov.fits.gz,POLE,POLE3-59-3,POLE3,59,3
2777,mapmaker_POLE3-60-0_noiseweighted_map_nside4096_invcov.fits.gz,POLE,POLE3-60-0,POLE3,60,0
2778,mapmaker_POLE3-60-1_noiseweighted_map_nside4096_invcov.fits.gz,POLE,POLE3-60-1,POLE3,60,1
2779,mapmaker_POLE3-60-2_noiseweighted_map_nside4096_invcov.fits.gz,POLE,POLE3-60-2,POLE3,60,2
2780,mapmaker_POLE3-61-0_noiseweighted_map_nside4096_invcov.fits.gz,POLE,POLE3-61-0,POLE3,61,0
2781,mapmaker_POLE3-61-1_noiseweighted_map_nside4096_invcov.fits.gz,POLE,POLE3-61-1,POLE3,61,1
2782,mapmaker_POLE3-61-2_noiseweighted_map_nside4096_invcov.fits.gz,POLE,POLE3-61-2,POLE3,61,2
2783,mapmaker_POLE3-61-3_noiseweighted_map_nside4096_invcov.fits.gz,POLE,POLE3-61-3,POLE3,61,3
2784,mapmaker_POLE3-62-0_noiseweighted_map_nside4096_invcov.fits.gz,POLE,POLE3-62-0,POLE3,62,0
2785,mapmaker_POLE3-62-1_noiseweighted_map_nside4096_invcov.fits.gz,POLE,POLE3-62-1,POLE3,62,1
2786,mapmaker_POLE3-62-2_noiseweighted_map_nside4096_invcov.fits.gz,POLE,POLE3-62-2,POLE3,62,2
2787,mapmaker_POLE3-62-3_noiseweighted_map_nside4096_invcov.fits.gz,POLE,POLE3-62-3,POLE3,62,3
2788,mapmaker_POLE3-63-0_noiseweighted_map_nside4096_invcov.fits.gz,POLE,POLE3-63-0,POLE3,63,0
2789,mapmaker_POLE3-63-1_noiseweighted_map_nside4096_invcov.fits.gz,POLE,POLE3-63-1,POLE3,63,1
2790,mapmaker_POLE3-63-2_noiseweighted_map_nside4096_invcov.fits.gz,POLE,POLE3-63-2,POLE3,63,2
2791,mapmaker_POLE3-63-3_noiseweighted_map_nside4096_invcov.fits.gz,POLE,POLE3-63-3,POLE3,63,3
2792,mapmaker_POLE3-64-0_noiseweighted_map_nside4096_invcov.fits.gz,POLE,POLE3-64-0,POLE3,64,0
2793,mapmaker_POLE3-64-1_noiseweighted_map_nside4096_invcov.fits.gz,POLE,POLE3-64-1,POLE3,64,1
2794,mapmaker_POLE3-64-2_noiseweighted_map_nside4096_invcov.fits.gz,POLE,POLE3-64-2,POLE3,64,2
2795,mapmaker_POLE3-64-3_noiseweighted_map_nside4096_invcov.fits.gz,POLE,POLE3-64-3,POLE3,64,3
2796,mapmaker_POLE3-65-0_noiseweighted_map_nside4096_invcov.fits.gz,POLE,POLE3-65-0,POLE3,65,0
2797,mapmaker_POLE3-65-1_noiseweighted_map_nside4096_invcov.fits.gz,POLE,POLE3-65-1,POLE3,65,1
2798,mapmaker_POLE3-65-2_noiseweighted_map_nside4096_invcov.fits.gz,POLE,POLE3-65-2,POLE3,65,2
2799,mapmaker_POLE3-65-3_noiseweighted_map_nside4096_invcov.fits.gz,POLE,POLE3-65-3,POLE3,65,3
2800,mapmaker_POLE3-66-0_noiseweighted_map_nside4096_invcov.fits.gz,POLE,POLE3-66-0,POLE3,66,0
2801,mapmaker_POLE3-66-1_noiseweighted_map_nside4096_invcov.fits.gz,POLE,POLE3-66-1,POLE3,66,1
2802,mapmaker_POLE3-66-2_noiseweighted_map_nside4096_invcov.fits.gz,POLE,POLE3-66-2,POLE3,66,2
2803,mapmaker_POLE3-66-3_noiseweighted_map_nside4096_invcov.fits.gz,POLE,POLE3-66-3,POLE3,66,3
2804,mapmaker_POLE3-67-0_noiseweighted_map_nside4096_invcov.fits.gz,POLE,POLE3-67-0,POLE3,67,0
2805,mapmaker_POLE3-67-1_noiseweighted_map_nside4096_invcov.fits.gz,POLE,POLE3-67-1,POLE3,67,1
2806,mapmaker_POLE3-67-2_noiseweighted_map_nside4096_invcov.fits.gz,POLE,POLE3-67-2,POLE3,67,2
2807,mapmaker_POLE3-67-3_noiseweighted_map_nside4096_invcov.fits.gz,POLE,POLE3-67-3,POLE3,67,3
2808,mapmaker_POLE3-68-0_noiseweighted_map_nside4096_invcov.fits.gz,POLE,POLE3-68-0,POLE3,68,0
2809,mapmaker_POLE3-68-1_noiseweighted_map_nside4096_invcov.fits.gz,POLE,POLE3-68-1,POLE3,68,1
2810,mapmaker_POLE3-68-2_noiseweighted_map_nside4096_invcov.fits.gz,POLE,POLE3-68-2,POLE3,68,2
2811,mapmaker_POLE3-68-3_noiseweighted_map_nside4096_invcov.fits.gz,POLE,POLE3-68-3,POLE3,68,3
2812,mapmaker_POLE3-69-0_noiseweighted_map_nside4096_invcov.fits.gz,POLE,POLE3-69-0,POLE3,69,0
2813,mapmaker_POLE3-69-1_noiseweighted_map_nside4096_invcov.fits.gz,POLE,POLE3-69-1,POLE3,69,1
2814,mapmaker_POLE3-69-2_noiseweighted_map_nside4096_invcov.fits.gz,POLE,POLE3-69-2,POLE3,69,2
2815,mapmaker_POLE3-69-3_noiseweighted_map_nside4096_invcov.fits.gz,POLE,POLE3-69-3,POLE3,69,3
2816,mapmaker_POLE3-70-0_noiseweighted_map_nside4096_invcov.fits.gz,POLE,POLE3-70-0,POLE3,70,0
2817,mapmaker_POLE3-70-1_noiseweighted_map_nside4096_invcov.fits.gz,POLE,POLE3-70-1,POLE3,70,1
2818,mapmaker_POLE3-70-3_noiseweighted_map_nside4096_invcov.fits.gz,POLE,POLE3-70-3,POLE3,70,3
2819,mapmaker_POLE3-71-0_noiseweighted_map_nside4096_invcov.fits.gz,POLE,POLE3-71-0,POLE3,71,0
2820,mapmaker_POLE3-71-1_noiseweighted_map_nside4096_invcov.fits.gz,POLE,POLE3-71-1,POLE3,71,1
2821,mapmaker_POLE3-71-2_noiseweighted_map_nside4096_invcov.fits.gz,POLE,POLE3-71-2,POLE3,71,2
2822,mapmaker_POLE3-71-3_noiseweighted_map_nside4096_invcov.fits.gz,POLE,POLE3-71-3,POLE3,71,3
2823,mapmaker_POLE3-72-0_noiseweighted_map_nside4096_invcov.fits.gz,POLE,POLE3-72-0,POLE3,72,0
2824,mapmaker_POLE3-72-1_noiseweighted_map_nside4096_invcov.fits.gz,POLE,POLE3-72-1,POLE3,72,1
2825,mapmaker_POLE3-72-2_noiseweighted_map_nside4096_invcov.fits.gz,POLE,POLE3-72-2,POLE3,72,2
2826,mapmaker_POLE3-72-3_noiseweighted_map_nside4096_invcov.fits.gz,POLE,POLE3-72-3,POLE3,72,3
2827,mapmaker_POLE3-73-0_noiseweighted_map_nside4096_invcov.fits.gz,POLE,POLE3-73-0,POLE3,73,0
2828,mapmaker_POLE3-73-1_noiseweighted_map_nside4096_invcov.fits.gz,POLE,POLE3-73-1,POLE3,73,1
2829,mapmaker_POLE3-73-2_noiseweighted_map_nside4096_invcov.fits.gz,POLE,POLE3-73-2,POLE3,73,2
2830,mapmaker_POLE3-73-3_noiseweighted_map_nside4096_invcov.fits.gz,POLE,POLE3-73-3,POLE3,73,3
2831,mapmaker_POLE3-74-0_noiseweighted_map_nside4096_invcov.fits.gz,POLE,POLE3-74-0,POLE3,74,0
2832,mapmaker_POLE3-74-1_noiseweighted_map_nside4096_invcov.fits.gz,POLE,POLE3-74-1,POLE3,74,1
2833,mapmaker_POLE3-74-2_noiseweighted_map_nside4096_invcov.fits.gz,POLE,POLE3-74-2,POLE3,74,2
2834,mapmaker_POLE3-74-3_noiseweighted_map_nside4096_invcov.fits.gz,POLE,POLE3-74-3,POLE3,74,3
2835,mapmaker_POLE3-75-0_noiseweighted_map_nside4096_invcov.fits.gz,POLE,POLE3-75-0,POLE3,75,0
2836,mapmaker_POLE3-75-1_noiseweighted_map_nside4096_invcov.fits.gz,POLE,POLE3-75-1,POLE3,75,1
2837,mapmaker_POLE3-75-2_noiseweighted_map_nside4096_invcov.fits.gz,POLE,POLE3-75-2,POLE3,75,2
2838,mapmaker_POLE3-75-3_noiseweighted_map_nside4096_invcov.fits.gz,POLE,POLE3-75-3,POLE3,75,3
2839,mapmaker_POLE3-76-0_noiseweighted_map_nside4096_invcov.fits.gz,POLE,POLE3-76-0,POLE3,76,0
2840,mapmaker_POLE3-76-1_noiseweighted_map_nside4096_invcov.fits.gz,POLE,POLE3-76-1,POLE3,76,1
2841,mapmaker_POLE3-76-2_noiseweighted_map_nside4096_invcov.fits.gz,POLE,POLE3-76-2,POLE3,76,2
2842,mapmaker_POLE3-76-3_noiseweighted_map_nside4096_invcov.fits.gz,POLE,POLE3-76-3,POLE3,76,3
2843,mapmaker_POLE3-77-0_noiseweighted_map_nside4096_invcov.fits.gz,POLE,POLE3-77-0,POLE3,77,0
2844,mapmaker_POLE3-77-1_noiseweighted_map_nside4096_invcov.fits.gz,POLE,POLE3-77-1,POLE3,77,1
2845,mapmaker_POLE3-77-2_noiseweighted_map_nside4096_invcov.fits.gz,POLE,POLE3-77-2,POLE3,77,2
2846,mapmaker_POLE3-77-3_noiseweighted_map_nside4096_invcov.fits.gz,POLE,POLE3-77-3,POLE3,77,3
2847,mapmaker_POLE3-78-0_noiseweighted_map_nside4096_invcov.fits.gz,POLE,POLE3-78-0,POLE3,78,0
2848,mapmaker_POLE3-78-2_noiseweighted_map_nside4096_invcov.fits.gz,POLE,POLE3-78-2,POLE3,78,2
2849,mapmaker_POLE3-78-3_noiseweighted_map_nside4096_invcov.fits.gz,POLE,POLE3-78-3,POLE3,78,3
2850,mapmaker_POLE3-79-0_noiseweighted_map_nside4096_invcov.fits.gz,POLE,POLE3-79-0,POLE3,79,0
2851,mapmaker_POLE3-79-1_noiseweighted_map_nside4096_invcov.fits.gz,POLE,POLE3-79-1,POLE3,79,1
2852,mapmaker_POLE3-79-2_noiseweighted_map_nside4096_invcov.fits.gz,POLE,POLE3-79-2,POLE3,79,2
2853,mapmaker_POLE3-79-3_noiseweighted_map_nside4096_invcov.fits.gz,POLE,POLE3-79-3,POLE3,79,3
2854,mapmaker_POLE3-80-0_noiseweighted_map_nside4096_invcov.fits.gz,POLE,POLE3-80-0,POLE3,80,0
2855,mapmaker_POLE3-80-1_noiseweighted_map_nside4096_invcov.fits.gz,POLE,POLE3-80-1,POLE3,80,1
2856,mapmaker_POLE3-80-2_noiseweighted_map_nside4096_invcov.fits.gz,POLE,POLE3-80-2,POLE3,80,2
2857,mapmaker_POLE3-80-3_noiseweighted_map_nside4096_invcov.fits.gz,POLE,POLE3-80-3,POLE3,80,3
2858,mapmaker_POLE3-81-0_noiseweighted_map_nside4096_invcov.fits.gz,POLE,POLE3-81-0,POLE3,81,0
2859,mapmaker_POLE3-81-1_noiseweighted_map_nside4096_invcov.fits.gz,POLE,POLE3-81-1,POLE3,81,1
2860,mapmaker_POLE3-81-2_noiseweighted_map_nside4096_invcov.fits.gz,POLE,POLE3-81-2,POLE3,81,2
2861,mapmaker_POLE3-81-3_noiseweighted_map_nside4096_invcov.fits.gz,POLE,POLE3-81-3,POLE3,81,3
2862,mapmaker_POLE3-82-0_noiseweighted_map_nside4096_invcov.fits.gz,POLE,POLE3-82-0,POLE3,82,0
2863,mapmaker_POLE3-82-1_noiseweighted_map_nside4096_invcov.fits.gz,POLE,POLE3-82-1,POLE3,82,1
2864,mapmaker_POLE3-82-2_noiseweighted_map_nside4096_invcov.fits.gz,POLE,POLE3-82-2,POLE3,82,2
2865,mapmaker_POLE3-82-3_noiseweighted_map_nside4096_invcov.fits.gz,POLE,POLE3-82-3,POLE3,82,3
2866,mapmaker_POLE3-83-0_noiseweighted_map_nside4096_invcov.fits.gz,POLE,POLE3-83-0,POLE3,83,0
2867,mapmaker_POLE3-83-1_noiseweighted_map_nside4096_invcov.fits.gz,POLE,POLE3-83-1,POLE3,83,1
2868,mapmaker_POLE3-83-2_noiseweighted_map_nside4096_invcov.fits.gz,POLE,POLE3-83-2,POLE3,83,2
2869,mapmaker_POLE3-83-3_noiseweighted_map_nside4096_invcov.fits.gz,POLE,POLE3-83-3,POLE3,83,3
2870,mapmaker_POLE3-84-0_noiseweighted_map_nside4096_invcov.fits.gz,POLE,POLE3-84-0,POLE3,84,0
2871,mapmaker_POLE3-84-1_noiseweighted_map_nside4096_invcov.fits.gz,POLE,POLE3-84-1,POLE3,84,1
2872,mapmaker_POLE3-84-2_noiseweighted_map_nside4096_invcov.fits.gz,POLE,POLE3-84-2,POLE3,84,2
2873,mapmaker_POLE3-84-3_noiseweighted_map_nside4096_invcov.fits.gz,POLE,POLE3-84-3,POLE3,84,3
2874,mapmaker_POLE3-85-0_noiseweighted_map_nside4096_invcov.fits.gz,POLE,POLE3-85-0,POLE3,85,0
2875,mapmaker_POLE3-85-1_noiseweighted_map_nside4096_invcov.fits.gz,POLE,POLE3-85-1,POLE3,85,1
2876,mapmaker_POLE3-85-2_noiseweighted_map_nside4096_invcov.fits.gz,POLE,POLE3-85-2,POLE3,85,2
2877,mapmaker_POLE3-85-3_noiseweighted_map_nside4096_invcov.fits.gz,POLE,POLE3-85-3,POLE3,85,3
2878,mapmaker_POLE3-86-0_noiseweighted_map_nside4096_invcov.fits.gz,POLE,POLE3-86-0,POLE3,86,0
2879,mapmaker_POLE3-86-1_noiseweighted_map_nside4096_invcov.fits.gz,POLE,POLE3-86-1,POLE3,86,1
2880,mapmaker_POLE3-86-2_noiseweighted_map_nside4096_invcov.fits.gz,POLE,POLE3-86-2,POLE3,86,2
2881,mapmaker_POLE3-86-3_noiseweighted_map_nside4096_invcov.fits.gz,POLE,POLE3-86-3,POLE3,86,3
2882,mapmaker_POLE3-87-0_noiseweighted_map_nside4096_invcov.fits.gz,POLE,POLE3-87-0,POLE3,87,0
2883,mapmaker_POLE3-87-1_noiseweighted_map_nside4096_invcov.fits.gz,POLE,POLE3-87-1,POLE3,87,1
2884,mapmaker_POLE3-87-2_noiseweighted_map_nside4096_invcov.fits.gz,POLE,POLE3-87-2,POLE3,87,2
2885,mapmaker_POLE3-87-3_noiseweighted_map_nside4096_invcov.fits.gz,POLE,POLE3-87-3,POLE3,87,3
2886,mapmaker_POLE3-88-0_noiseweighted_map_nside4096_invcov.fits.gz,POLE,POLE3-88-0,POLE3,88,0
2887,mapmaker_POLE3-88-1_noiseweighted_map_nside4096_invcov.fits.gz,POLE,POLE3-88-1,POLE3,88,1
2888,mapmaker_POLE3-88-2_noiseweighted_map_nside4096_invcov.fits.gz,POLE,POLE3-88-2,POLE3,88,2
2889,mapmaker_POLE3-88-3_noiseweighted_map_nside4096_invcov.fits.gz,POLE,POLE3-88-3,POLE3,88,3
2890,mapmaker_POLE3-89-0_noiseweighted_map_nside4096_invcov.fits.gz,POLE,POLE3-89-0,POLE3,89,0
2891,mapmaker_POLE3-89-1_noiseweighted_map_nside4096_invcov.fits.gz,POLE,POLE3-89-1,POLE3,89,1
2892,mapmaker_POLE3-89-2_noiseweighted_map_nside4096_invcov.fits.gz,POLE,POLE3-89-2,POLE3,89,2
2893,mapmaker_POLE3-89-3_noiseweighted_map_nside4096_invcov.fits.gz,POLE,POLE3-89-3,POLE3,89,3
2894,mapmaker_POLE3-90-0_noiseweighted_map_nside4096_invcov.fits.gz,POLE,POLE3-90-0,POLE3,90,0
2895,mapmaker_POLE3-90-1_noiseweighted_map_nside4096_invcov.fits.gz,POLE,POLE3-90-1,POLE3,90,1
2896,mapmaker_POLE3-90-2_noiseweighted_map_nside4096_invcov.fits.gz,POLE,POLE3-90-2,POLE3,90,2
2897,mapmaker_POLE3-90-3_noiseweighted_map_nside4096_invcov.fits.gz,POLE,POLE3-90-3,POLE3,90,3
2898,mapmaker_POLE3-91-0_noiseweighted_map_nside4096_invcov.fits.gz,POLE,POLE3-91-0,POLE3,91,0
2899,mapmaker_POLE3-91-1_noiseweighted_map_nside4096_invcov.fits.gz,POLE,POLE3-91-1,POLE3,91,1
2900,mapmaker_POLE3-91-2_noiseweighted_map_nside4096_invcov.fits.gz,POLE,POLE3-91-2,POLE3,91,2
2901,mapmaker_POLE3-91-3_noiseweighted_map_nside4096_invcov.fits.gz,POLE,POLE3-91-3,POLE3,91,3
2902,mapmaker_POLE3-92-0_noiseweighted_map_nside4096_invcov.fits.gz,POLE,POLE3-92-0,POLE3,92,0
2903,mapmaker_POLE3-92-1_noiseweighted_map_nside4096_invcov.fits.gz,POLE,POLE3-92-1,POLE3,92,1
2904,mapmaker_POLE3-92-2_noiseweighted_map_nside4096_invcov.fits.gz,POLE,POLE3-92-2,POLE3,92,2
2905,mapmaker_POLE3-93-0_noiseweighted_map_nside4096_invcov.fits.gz,POLE,POLE3-93-0,POLE3,93,0
2906,mapmaker_POLE3-93-1_noiseweighted_map_nside4096_invcov.fits.gz,POLE,POLE3-93-1,POLE3,93,1
2907,mapmaker_POLE3-93-2_noiseweighted_map_nside4096_invcov.fits.gz,POLE,POLE3-93-2,POLE3,93,2
2908,mapmaker_POLE3-93-3_noiseweighted_map_nside4096_invcov.fits.gz,POLE,POLE3-93-3,POLE3,93,3
2909,mapmaker_POLE3-94-0_noiseweighted_map_nside4096_invcov.fits.gz,POLE,POLE3-94-0,POLE3,94,0
2910,mapmaker_POLE3-94-1_noiseweighted_map_nside4096_invcov.fits.gz,POLE,POLE3-94-1,POLE3,94,1
2911,mapmaker_POLE3-94-2_noiseweighted_map_nside4096_invcov.fits.gz,POLE,POLE3-94-2,POLE3,94,2
2912,mapmaker_POLE3-94-3_noiseweighted_map_nside4096_invcov.fits.gz,POLE,POLE3-94-3,POLE3,94,3
2913,mapmaker_POLE3-95-0_noiseweighted_map_nside4096_invcov.fits.gz,POLE,POLE3-95-0,POLE3,95,0
2914,mapmaker_POLE3-95-1_noiseweighted_map_nside4096_invcov.fits.gz,POLE,POLE3-95-1,POLE3,95,1
2915,mapmaker_POLE3-95-2_noiseweighted_map_nside4096_invcov.fits.gz,POLE,POLE3-95-2,POLE3,95,2
2916,mapmaker_POLE3-95-3_noiseweighted_map_nside4096_invcov.fits.gz,POLE,POLE3-95-3,POLE3,95,3
2917,mapmaker_POLE3-96-0_noiseweighted_map_nside4096_invcov.fits.gz,POLE,POLE3-96-0,POLE3,96,0
2918,mapmaker_POLE3-96-1_noiseweighted_map_nside4096_invcov.fits.gz,POLE,POLE3-96-1,POLE3,96,1
2919,mapmaker_POLE3-96-2_noiseweighted_map_nside4096_invcov.fits.gz,POLE,POLE3-96-2,POLE3,96,2
2920,mapmaker_POLE3-96-3_noiseweighted_map_nside4096_invcov.fits.gz,POLE,POLE3-96-3,POLE3,96,3
2921,mapmaker_POLE3-97-0_noiseweighted_map_nside4096_invcov.fits.gz,POLE,POLE3-97-0,POLE3,97,0
2922,mapmaker_POLE3-97-1_noiseweighted_map_nside4096_invcov.fits.gz,POLE,POLE3-97-1,POLE3,97,1
2923,mapmaker_POLE3-97-2_noiseweighted_map_nside4096_invcov.fits.gz,POLE,POLE3-97-2,POLE3,97,2
2924,mapmaker_POLE3-97-3_noiseweighted_map_nside4096_invcov.fits.gz,POLE,POLE3-97-3,POLE3,97,3
2925,mapmaker_POLE3-98-0_noiseweighted_map_nside4096_invcov.fits.gz,POLE,POLE3-98-0,POLE3,98,0
2926,mapmaker_POLE3-98-1_noiseweighted_map_nside4096_invcov.fits.gz,POLE,POLE3-98-1,POLE3,98,1
2927,mapmaker_POLE3-98-2_noiseweighted_map_nside4096_invcov.fits.gz,POLE,POLE3-98-2,POLE3,98,2
2928,mapmaker_POLE3-98-3_noiseweighted_map_nside4096_invcov.fits.gz,POLE,POLE3-98-3,POLE3,98,3
2929,mapmaker_POLE3-99-0_noiseweighted_map_nside4096_invcov.fits.gz,POLE,POLE3-99-0,POLE3,99,0
2930,mapmaker_POLE3-99-1_noiseweighted_map_nside4096_invcov.fits.gz,POLE,POLE3-99-1,POLE3,99,1
2931,mapmaker_POLE3-99-2_noiseweighted_map_nside4096_invcov.fits.gz,POLE,POLE3-99-2,POLE3,99,2
2932,mapmaker_POLE3-99-3_noiseweighted_map_nside4096_invcov.fits.gz,POLE,POLE3-99-3,POLE3,99,3
2933,mapmaker_POLE3-100-0_noiseweighted_map_nside4096_invcov.fits.gz,POLE,POLE3-100-0,POLE3,100,0
2934,mapmaker_POLE3-100-1_noiseweighted_map_nside4096_invcov.fits.gz,POLE,POLE3-100-1,POLE3,100,1
2935,mapmaker_POLE3-100-2_noiseweighted_map_nside4096_invcov.fits.gz,POLE,POLE3-100-2,POLE3,100,2
2936,mapmaker_POLE3-100-3_noiseweighted_map_nside4096_invcov.fits.gz,POLE,POLE3-100-3,POLE3,100,3
2937,mapmaker_POLE3-101-0_noiseweighted_map_nside4096_invcov.fits.gz,POLE,POLE3-101-0,POLE3,101,0
2938,mapmaker_POLE3-101-1_noiseweighted_map_nside4096_invcov.fits.gz,POLE,POLE3-101-1,POLE3,101,1
2939,mapmaker_POLE3-101-2_noiseweighted_map_nside4096_invcov.fits.gz,POLE,POLE3-101-2,POLE3,101,2
2940,mapmaker_POLE3-101-3_noiseweighted_map_nside4096_invcov.fits.gz,POLE,POLE3-101-3,POLE3,101,3
2941,mapmaker_POLE3-102-0_noiseweighted_map_nside4096_invcov.fits.gz,POLE,POLE3-102-0,POLE3,102,0
2942,mapmaker_POLE3-102-1_noiseweighted_map_nside4096_invcov.fits.gz,POLE,POLE3-102-1,POLE3,102,1
2943,mapmaker_POLE3-102-2_noiseweighted_map_nside4096_invcov.fits.gz,POLE,POLE3-102-2,POLE3,102,2
2944,mapmaker_POLE3-102-3_noiseweighted_map_nside4096_invcov.fits.gz,POLE,POLE3-102-3,POLE3,102,3
2945,mapmaker_POLE3-103-0_noiseweighted_map_nside4096_invcov.fits.gz,POLE,POLE3-103-0,POLE3,103,0
2946,mapmaker_POLE3-103-1_noiseweighted_map_nside4096_invcov.fits.gz,POLE,POLE3-103-1,POLE3,103,1
2947,mapmaker_POLE3-103-2_noiseweighted_map_nside4096_invcov.fits.gz,POLE,POLE3-103-2,POLE3,103,2
2948,mapmaker_POLE3-103-3_noiseweighted_map_nside4096_invcov.fits.gz,POLE,POLE3-103-3,POLE3,103,3
2949,mapmaker_POLE3-104-0_noiseweighted_map_nside4096_invcov.fits.gz,POLE,POLE3-104-0,POLE3,104,0
2950,mapmaker_POLE3-104-1_noiseweighted_map_nside4096_invcov.fits.gz,POLE,POLE3-104-1,POLE3,104,1
2951,mapmaker_POLE3-104-2_noiseweighted_map_nside4096_invcov.fits.gz,POLE,POLE3-104-2,POLE3,104,2
