counter,filename,scan_type,obs_seq,ele,n1,n2
229,mapmaker_SETTING_SCAN_40-50-6_noiseweighted_map_nside4096.fits.gz,SETTING,40-50-6,40,50,6
230,mapmaker_SETTING_SCAN_40-51-0_noiseweighted_map_nside4096.fits.gz,SETTING,40-51-0,40,51,0
231,mapmaker_SETTING_SCAN_40-51-1_noiseweighted_map_nside4096.fits.gz,SETTING,40-51-1,40,51,1
232,mapmaker_SETTING_SCAN_40-51-3_noiseweighted_map_nside4096.fits.gz,SETTING,40-51-3,40,51,3
233,mapmaker_SETTING_SCAN_40-51-4_noiseweighted_map_nside4096.fits.gz,SETTING,40-51-4,40,51,4
234,mapmaker_SETTING_SCAN_40-52-3_noiseweighted_map_nside4096.fits.gz,SETTING,40-52-3,40,52,3
235,mapmaker_SETTING_SCAN_40-53-0_noiseweighted_map_nside4096.fits.gz,SETTING,40-53-0,40,53,0
236,mapmaker_SETTING_SCAN_40-53-1_noiseweighted_map_nside4096.fits.gz,SETTING,40-53-1,40,53,1
237,mapmaker_SETTING_SCAN_40-53-2_noiseweighted_map_nside4096.fits.gz,SETTING,40-53-2,40,53,2
238,mapmaker_SETTING_SCAN_40-53-3_noiseweighted_map_nside4096.fits.gz,SETTING,40-53-3,40,53,3
239,mapmaker_SETTING_SCAN_40-53-5_noiseweighted_map_nside4096.fits.gz,SETTING,40-53-5,40,53,5
240,mapmaker_SETTING_SCAN_40-53-6_noiseweighted_map_nside4096.fits.gz,SETTING,40-53-6,40,53,6
241,mapmaker_SETTING_SCAN_40-54-0_noiseweighted_map_nside4096.fits.gz,SETTING,40-54-0,40,54,0
242,mapmaker_SETTING_SCAN_40-54-2_noiseweighted_map_nside4096.fits.gz,SETTING,40-54-2,40,54,2
243,mapmaker_SETTING_SCAN_40-54-4_noiseweighted_map_nside4096.fits.gz,SETTING,40-54-4,40,54,4
244,mapmaker_SETTING_SCAN_40-54-8_noiseweighted_map_nside4096.fits.gz,SETTING,40-54-8,40,54,8
245,mapmaker_SETTING_SCAN_40-54-9_noiseweighted_map_nside4096.fits.gz,SETTING,40-54-9,40,54,9
246,mapmaker_SETTING_SCAN_40-54-10_noiseweighted_map_nside4096.fits.gz,SETTING,40-54-10,40,54,10
247,mapmaker_SETTING_SCAN_40-54-11_noiseweighted_map_nside4096.fits.gz,SETTING,40-54-11,40,54,11
248,mapmaker_SETTING_SCAN_40-54-12_noiseweighted_map_nside4096.fits.gz,SETTING,40-54-12,40,54,12
249,mapmaker_SETTING_SCAN_40-54-13_noiseweighted_map_nside4096.fits.gz,SETTING,40-54-13,40,54,13
250,mapmaker_SETTING_SCAN_40-54-14_noiseweighted_map_nside4096.fits.gz,SETTING,40-54-14,40,54,14
251,mapmaker_SETTING_SCAN_40-54-15_noiseweighted_map_nside4096.fits.gz,SETTING,40-54-15,40,54,15
252,mapmaker_SETTING_SCAN_40-54-17_noiseweighted_map_nside4096.fits.gz,SETTING,40-54-17,40,54,17
253,mapmaker_SETTING_SCAN_40-55-0_noiseweighted_map_nside4096.fits.gz,SETTING,40-55-0,40,55,0
254,mapmaker_SETTING_SCAN_40-55-2_noiseweighted_map_nside4096.fits.gz,SETTING,40-55-2,40,55,2
255,mapmaker_SETTING_SCAN_40-55-5_noiseweighted_map_nside4096.fits.gz,SETTING,40-55-5,40,55,5
256,mapmaker_SETTING_SCAN_40-56-1_noiseweighted_map_nside4096.fits.gz,SETTING,40-56-1,40,56,1
257,mapmaker_SETTING_SCAN_40-56-2_noiseweighted_map_nside4096.fits.gz,SETTING,40-56-2,40,56,2
258,mapmaker_SETTING_SCAN_40-56-4_noiseweighted_map_nside4096.fits.gz,SETTING,40-56-4,40,56,4
259,mapmaker_SETTING_SCAN_40-56-5_noiseweighted_map_nside4096.fits.gz,SETTING,40-56-5,40,56,5
260,mapmaker_SETTING_SCAN_40-57-0_noiseweighted_map_nside4096.fits.gz,SETTING,40-57-0,40,57,0
261,mapmaker_SETTING_SCAN_40-57-1_noiseweighted_map_nside4096.fits.gz,SETTING,40-57-1,40,57,1
262,mapmaker_SETTING_SCAN_40-57-2_noiseweighted_map_nside4096.fits.gz,SETTING,40-57-2,40,57,2
263,mapmaker_SETTING_SCAN_40-57-3_noiseweighted_map_nside4096.fits.gz,SETTING,40-57-3,40,57,3
264,mapmaker_SETTING_SCAN_40-57-4_noiseweighted_map_nside4096.fits.gz,SETTING,40-57-4,40,57,4
265,mapmaker_SETTING_SCAN_40-57-5_noiseweighted_map_nside4096.fits.gz,SETTING,40-57-5,40,57,5
266,mapmaker_SETTING_SCAN_40-58-0_noiseweighted_map_nside4096.fits.gz,SETTING,40-58-0,40,58,0
267,mapmaker_SETTING_SCAN_40-58-1_noiseweighted_map_nside4096.fits.gz,SETTING,40-58-1,40,58,1
268,mapmaker_SETTING_SCAN_40-58-2_noiseweighted_map_nside4096.fits.gz,SETTING,40-58-2,40,58,2
269,mapmaker_SETTING_SCAN_40-58-4_noiseweighted_map_nside4096.fits.gz,SETTING,40-58-4,40,58,4
270,mapmaker_SETTING_SCAN_40-59-0_noiseweighted_map_nside4096.fits.gz,SETTING,40-59-0,40,59,0
271,mapmaker_SETTING_SCAN_40-59-1_noiseweighted_map_nside4096.fits.gz,SETTING,40-59-1,40,59,1
272,mapmaker_SETTING_SCAN_40-59-2_noiseweighted_map_nside4096.fits.gz,SETTING,40-59-2,40,59,2
273,mapmaker_SETTING_SCAN_40-61-4_noiseweighted_map_nside4096.fits.gz,SETTING,40-61-4,40,61,4
274,mapmaker_SETTING_SCAN_40-62-0_noiseweighted_map_nside4096.fits.gz,SETTING,40-62-0,40,62,0
275,mapmaker_SETTING_SCAN_40-62-1_noiseweighted_map_nside4096.fits.gz,SETTING,40-62-1,40,62,1
276,mapmaker_SETTING_SCAN_40-62-3_noiseweighted_map_nside4096.fits.gz,SETTING,40-62-3,40,62,3
277,mapmaker_SETTING_SCAN_40-63-0_noiseweighted_map_nside4096.fits.gz,SETTING,40-63-0,40,63,0
278,mapmaker_SETTING_SCAN_40-63-1_noiseweighted_map_nside4096.fits.gz,SETTING,40-63-1,40,63,1
279,mapmaker_SETTING_SCAN_40-63-2_noiseweighted_map_nside4096.fits.gz,SETTING,40-63-2,40,63,2
280,mapmaker_SETTING_SCAN_40-63-3_noiseweighted_map_nside4096.fits.gz,SETTING,40-63-3,40,63,3
281,mapmaker_SETTING_SCAN_40-63-4_noiseweighted_map_nside4096.fits.gz,SETTING,40-63-4,40,63,4
282,mapmaker_SETTING_SCAN_40-63-5_noiseweighted_map_nside4096.fits.gz,SETTING,40-63-5,40,63,5
283,mapmaker_SETTING_SCAN_40-64-1_noiseweighted_map_nside4096.fits.gz,SETTING,40-64-1,40,64,1
284,mapmaker_SETTING_SCAN_40-64-2_noiseweighted_map_nside4096.fits.gz,SETTING,40-64-2,40,64,2
285,mapmaker_SETTING_SCAN_40-64-3_noiseweighted_map_nside4096.fits.gz,SETTING,40-64-3,40,64,3
286,mapmaker_SETTING_SCAN_40-64-5_noiseweighted_map_nside4096.fits.gz,SETTING,40-64-5,40,64,5
287,mapmaker_SETTING_SCAN_40-65-0_noiseweighted_map_nside4096.fits.gz,SETTING,40-65-0,40,65,0
288,mapmaker_SETTING_SCAN_40-65-1_noiseweighted_map_nside4096.fits.gz,SETTING,40-65-1,40,65,1
289,mapmaker_SETTING_SCAN_40-65-2_noiseweighted_map_nside4096.fits.gz,SETTING,40-65-2,40,65,2
290,mapmaker_SETTING_SCAN_40-65-3_noiseweighted_map_nside4096.fits.gz,SETTING,40-65-3,40,65,3
291,mapmaker_SETTING_SCAN_40-65-5_noiseweighted_map_nside4096.fits.gz,SETTING,40-65-5,40,65,5
292,mapmaker_SETTING_SCAN_40-66-0_noiseweighted_map_nside4096.fits.gz,SETTING,40-66-0,40,66,0
293,mapmaker_SETTING_SCAN_40-66-1_noiseweighted_map_nside4096.fits.gz,SETTING,40-66-1,40,66,1
294,mapmaker_SETTING_SCAN_40-66-2_noiseweighted_map_nside4096.fits.gz,SETTING,40-66-2,40,66,2
295,mapmaker_SETTING_SCAN_40-66-4_noiseweighted_map_nside4096.fits.gz,SETTING,40-66-4,40,66,4
296,mapmaker_SETTING_SCAN_40-66-5_noiseweighted_map_nside4096.fits.gz,SETTING,40-66-5,40,66,5
297,mapmaker_SETTING_SCAN_40-66-6_noiseweighted_map_nside4096.fits.gz,SETTING,40-66-6,40,66,6
298,mapmaker_SETTING_SCAN_40-66-7_noiseweighted_map_nside4096.fits.gz,SETTING,40-66-7,40,66,7
299,mapmaker_SETTING_SCAN_40-66-8_noiseweighted_map_nside4096.fits.gz,SETTING,40-66-8,40,66,8
300,mapmaker_SETTING_SCAN_40-66-9_noiseweighted_map_nside4096.fits.gz,SETTING,40-66-9,40,66,9
301,mapmaker_SETTING_SCAN_40-66-10_noiseweighted_map_nside4096.fits.gz,SETTING,40-66-10,40,66,10
302,mapmaker_SETTING_SCAN_40-66-11_noiseweighted_map_nside4096.fits.gz,SETTING,40-66-11,40,66,11
303,mapmaker_SETTING_SCAN_40-66-12_noiseweighted_map_nside4096.fits.gz,SETTING,40-66-12,40,66,12
304,mapmaker_SETTING_SCAN_40-66-13_noiseweighted_map_nside4096.fits.gz,SETTING,40-66-13,40,66,13
305,mapmaker_SETTING_SCAN_40-66-14_noiseweighted_map_nside4096.fits.gz,SETTING,40-66-14,40,66,14
306,mapmaker_SETTING_SCAN_40-66-15_noiseweighted_map_nside4096.fits.gz,SETTING,40-66-15,40,66,15
307,mapmaker_SETTING_SCAN_40-66-16_noiseweighted_map_nside4096.fits.gz,SETTING,40-66-16,40,66,16
308,mapmaker_SETTING_SCAN_40-66-17_noiseweighted_map_nside4096.fits.gz,SETTING,40-66-17,40,66,17
309,mapmaker_SETTING_SCAN_40-69-1_noiseweighted_map_nside4096.fits.gz,SETTING,40-69-1,40,69,1
310,mapmaker_SETTING_SCAN_40-69-2_noiseweighted_map_nside4096.fits.gz,SETTING,40-69-2,40,69,2
311,mapmaker_SETTING_SCAN_40-69-5_noiseweighted_map_nside4096.fits.gz,SETTING,40-69-5,40,69,5
312,mapmaker_SETTING_SCAN_40-70-0_noiseweighted_map_nside4096.fits.gz,SETTING,40-70-0,40,70,0
313,mapmaker_SETTING_SCAN_40-70-3_noiseweighted_map_nside4096.fits.gz,SETTING,40-70-3,40,70,3
314,mapmaker_SETTING_SCAN_40-70-4_noiseweighted_map_nside4096.fits.gz,SETTING,40-70-4,40,70,4
315,mapmaker_SETTING_SCAN_40-70-5_noiseweighted_map_nside4096.fits.gz,SETTING,40-70-5,40,70,5
316,mapmaker_SETTING_SCAN_40-71-0_noiseweighted_map_nside4096.fits.gz,SETTING,40-71-0,40,71,0
317,mapmaker_SETTING_SCAN_40-71-1_noiseweighted_map_nside4096.fits.gz,SETTING,40-71-1,40,71,1
318,mapmaker_SETTING_SCAN_40-71-2_noiseweighted_map_nside4096.fits.gz,SETTING,40-71-2,40,71,2
319,mapmaker_SETTING_SCAN_40-71-3_noiseweighted_map_nside4096.fits.gz,SETTING,40-71-3,40,71,3
320,mapmaker_SETTING_SCAN_40-71-4_noiseweighted_map_nside4096.fits.gz,SETTING,40-71-4,40,71,4
321,mapmaker_SETTING_SCAN_40-71-5_noiseweighted_map_nside4096.fits.gz,SETTING,40-71-5,40,71,5
322,mapmaker_SETTING_SCAN_40-72-0_noiseweighted_map_nside4096.fits.gz,SETTING,40-72-0,40,72,0
323,mapmaker_SETTING_SCAN_40-72-1_noiseweighted_map_nside4096.fits.gz,SETTING,40-72-1,40,72,1
324,mapmaker_SETTING_SCAN_40-72-2_noiseweighted_map_nside4096.fits.gz,SETTING,40-72-2,40,72,2
325,mapmaker_SETTING_SCAN_40-72-3_noiseweighted_map_nside4096.fits.gz,SETTING,40-72-3,40,72,3
326,mapmaker_SETTING_SCAN_40-72-4_noiseweighted_map_nside4096.fits.gz,SETTING,40-72-4,40,72,4
327,mapmaker_SETTING_SCAN_40-72-6_noiseweighted_map_nside4096.fits.gz,SETTING,40-72-6,40,72,6
328,mapmaker_SETTING_SCAN_40-72-7_noiseweighted_map_nside4096.fits.gz,SETTING,40-72-7,40,72,7
329,mapmaker_SETTING_SCAN_40-72-8_noiseweighted_map_nside4096.fits.gz,SETTING,40-72-8,40,72,8
330,mapmaker_SETTING_SCAN_40-72-9_noiseweighted_map_nside4096.fits.gz,SETTING,40-72-9,40,72,9
331,mapmaker_SETTING_SCAN_40-72-11_noiseweighted_map_nside4096.fits.gz,SETTING,40-72-11,40,72,11
332,mapmaker_SETTING_SCAN_40-72-12_noiseweighted_map_nside4096.fits.gz,SETTING,40-72-12,40,72,12
333,mapmaker_SETTING_SCAN_40-72-13_noiseweighted_map_nside4096.fits.gz,SETTING,40-72-13,40,72,13
334,mapmaker_SETTING_SCAN_40-72-14_noiseweighted_map_nside4096.fits.gz,SETTING,40-72-14,40,72,14
335,mapmaker_SETTING_SCAN_40-72-15_noiseweighted_map_nside4096.fits.gz,SETTING,40-72-15,40,72,15
336,mapmaker_SETTING_SCAN_40-73-0_noiseweighted_map_nside4096.fits.gz,SETTING,40-73-0,40,73,0
337,mapmaker_SETTING_SCAN_40-73-1_noiseweighted_map_nside4096.fits.gz,SETTING,40-73-1,40,73,1
338,mapmaker_SETTING_SCAN_40-73-2_noiseweighted_map_nside4096.fits.gz,SETTING,40-73-2,40,73,2
339,mapmaker_SETTING_SCAN_40-73-5_noiseweighted_map_nside4096.fits.gz,SETTING,40-73-5,40,73,5
340,mapmaker_SETTING_SCAN_40-74-0_noiseweighted_map_nside4096.fits.gz,SETTING,40-74-0,40,74,0
341,mapmaker_SETTING_SCAN_40-74-1_noiseweighted_map_nside4096.fits.gz,SETTING,40-74-1,40,74,1
342,mapmaker_SETTING_SCAN_40-74-2_noiseweighted_map_nside4096.fits.gz,SETTING,40-74-2,40,74,2
343,mapmaker_SETTING_SCAN_40-74-3_noiseweighted_map_nside4096.fits.gz,SETTING,40-74-3,40,74,3
344,mapmaker_SETTING_SCAN_40-75-0_noiseweighted_map_nside4096.fits.gz,SETTING,40-75-0,40,75,0
345,mapmaker_SETTING_SCAN_40-75-2_noiseweighted_map_nside4096.fits.gz,SETTING,40-75-2,40,75,2
346,mapmaker_SETTING_SCAN_40-75-3_noiseweighted_map_nside4096.fits.gz,SETTING,40-75-3,40,75,3
347,mapmaker_SETTING_SCAN_40-75-4_noiseweighted_map_nside4096.fits.gz,SETTING,40-75-4,40,75,4
348,mapmaker_SETTING_SCAN_40-76-0_noiseweighted_map_nside4096.fits.gz,SETTING,40-76-0,40,76,0
349,mapmaker_SETTING_SCAN_40-76-1_noiseweighted_map_nside4096.fits.gz,SETTING,40-76-1,40,76,1
350,mapmaker_SETTING_SCAN_40-76-2_noiseweighted_map_nside4096.fits.gz,SETTING,40-76-2,40,76,2
351,mapmaker_SETTING_SCAN_40-81-0_noiseweighted_map_nside4096.fits.gz,SETTING,40-81-0,40,81,0
352,mapmaker_SETTING_SCAN_40-81-1_noiseweighted_map_nside4096.fits.gz,SETTING,40-81-1,40,81,1
353,mapmaker_SETTING_SCAN_40-81-2_noiseweighted_map_nside4096.fits.gz,SETTING,40-81-2,40,81,2
354,mapmaker_SETTING_SCAN_40-81-3_noiseweighted_map_nside4096.fits.gz,SETTING,40-81-3,40,81,3
355,mapmaker_SETTING_SCAN_40-81-4_noiseweighted_map_nside4096.fits.gz,SETTING,40-81-4,40,81,4
356,mapmaker_SETTING_SCAN_40-84-0_noiseweighted_map_nside4096.fits.gz,SETTING,40-84-0,40,84,0
357,mapmaker_SETTING_SCAN_40-84-1_noiseweighted_map_nside4096.fits.gz,SETTING,40-84-1,40,84,1
358,mapmaker_SETTING_SCAN_40-84-2_noiseweighted_map_nside4096.fits.gz,SETTING,40-84-2,40,84,2
359,mapmaker_SETTING_SCAN_40-84-3_noiseweighted_map_nside4096.fits.gz,SETTING,40-84-3,40,84,3
360,mapmaker_SETTING_SCAN_40-84-4_noiseweighted_map_nside4096.fits.gz,SETTING,40-84-4,40,84,4
361,mapmaker_SETTING_SCAN_40-84-5_noiseweighted_map_nside4096.fits.gz,SETTING,40-84-5,40,84,5
362,mapmaker_SETTING_SCAN_40-84-6_noiseweighted_map_nside4096.fits.gz,SETTING,40-84-6,40,84,6
363,mapmaker_SETTING_SCAN_40-84-7_noiseweighted_map_nside4096.fits.gz,SETTING,40-84-7,40,84,7
364,mapmaker_SETTING_SCAN_40-84-8_noiseweighted_map_nside4096.fits.gz,SETTING,40-84-8,40,84,8
365,mapmaker_SETTING_SCAN_40-84-9_noiseweighted_map_nside4096.fits.gz,SETTING,40-84-9,40,84,9
366,mapmaker_SETTING_SCAN_40-84-10_noiseweighted_map_nside4096.fits.gz,SETTING,40-84-10,40,84,10
367,mapmaker_SETTING_SCAN_40-84-11_noiseweighted_map_nside4096.fits.gz,SETTING,40-84-11,40,84,11
368,mapmaker_SETTING_SCAN_40-84-12_noiseweighted_map_nside4096.fits.gz,SETTING,40-84-12,40,84,12
369,mapmaker_SETTING_SCAN_40-84-13_noiseweighted_map_nside4096.fits.gz,SETTING,40-84-13,40,84,13
370,mapmaker_SETTING_SCAN_40-84-14_noiseweighted_map_nside4096.fits.gz,SETTING,40-84-14,40,84,14
371,mapmaker_SETTING_SCAN_40-84-15_noiseweighted_map_nside4096.fits.gz,SETTING,40-84-15,40,84,15
372,mapmaker_SETTING_SCAN_40-84-16_noiseweighted_map_nside4096.fits.gz,SETTING,40-84-16,40,84,16
373,mapmaker_SETTING_SCAN_40-91-0_noiseweighted_map_nside4096.fits.gz,SETTING,40-91-0,40,91,0
374,mapmaker_SETTING_SCAN_40-91-1_noiseweighted_map_nside4096.fits.gz,SETTING,40-91-1,40,91,1
375,mapmaker_SETTING_SCAN_40-91-2_noiseweighted_map_nside4096.fits.gz,SETTING,40-91-2,40,91,2
376,mapmaker_SETTING_SCAN_40-91-3_noiseweighted_map_nside4096.fits.gz,SETTING,40-91-3,40,91,3
377,mapmaker_SETTING_SCAN_40-91-4_noiseweighted_map_nside4096.fits.gz,SETTING,40-91-4,40,91,4
378,mapmaker_SETTING_SCAN_40-92-0_noiseweighted_map_nside4096.fits.gz,SETTING,40-92-0,40,92,0
379,mapmaker_SETTING_SCAN_40-92-1_noiseweighted_map_nside4096.fits.gz,SETTING,40-92-1,40,92,1
380,mapmaker_SETTING_SCAN_40-92-2_noiseweighted_map_nside4096.fits.gz,SETTING,40-92-2,40,92,2
381,mapmaker_SETTING_SCAN_40-92-3_noiseweighted_map_nside4096.fits.gz,SETTING,40-92-3,40,92,3
382,mapmaker_SETTING_SCAN_40-92-4_noiseweighted_map_nside4096.fits.gz,SETTING,40-92-4,40,92,4
383,mapmaker_SETTING_SCAN_40-93-0_noiseweighted_map_nside4096.fits.gz,SETTING,40-93-0,40,93,0
384,mapmaker_SETTING_SCAN_40-93-1_noiseweighted_map_nside4096.fits.gz,SETTING,40-93-1,40,93,1
385,mapmaker_SETTING_SCAN_40-93-2_noiseweighted_map_nside4096.fits.gz,SETTING,40-93-2,40,93,2
386,mapmaker_SETTING_SCAN_40-93-3_noiseweighted_map_nside4096.fits.gz,SETTING,40-93-3,40,93,3
387,mapmaker_SETTING_SCAN_40-93-4_noiseweighted_map_nside4096.fits.gz,SETTING,40-93-4,40,93,4
388,mapmaker_SETTING_SCAN_40-94-0_noiseweighted_map_nside4096.fits.gz,SETTING,40-94-0,40,94,0
389,mapmaker_SETTING_SCAN_40-94-1_noiseweighted_map_nside4096.fits.gz,SETTING,40-94-1,40,94,1
390,mapmaker_SETTING_SCAN_40-94-2_noiseweighted_map_nside4096.fits.gz,SETTING,40-94-2,40,94,2
391,mapmaker_SETTING_SCAN_40-94-3_noiseweighted_map_nside4096.fits.gz,SETTING,40-94-3,40,94,3
392,mapmaker_SETTING_SCAN_40-94-4_noiseweighted_map_nside4096.fits.gz,SETTING,40-94-4,40,94,4
393,mapmaker_SETTING_SCAN_40-95-1_noiseweighted_map_nside4096.fits.gz,SETTING,40-95-1,40,95,1
394,mapmaker_SETTING_SCAN_40-95-2_noiseweighted_map_nside4096.fits.gz,SETTING,40-95-2,40,95,2
395,mapmaker_SETTING_SCAN_40-95-3_noiseweighted_map_nside4096.fits.gz,SETTING,40-95-3,40,95,3
396,mapmaker_SETTING_SCAN_40-95-4_noiseweighted_map_nside4096.fits.gz,SETTING,40-95-4,40,95,4
397,mapmaker_SETTING_SCAN_40-96-0_noiseweighted_map_nside4096.fits.gz,SETTING,40-96-0,40,96,0
398,mapmaker_SETTING_SCAN_40-96-1_noiseweighted_map_nside4096.fits.gz,SETTING,40-96-1,40,96,1
399,mapmaker_SETTING_SCAN_40-96-2_noiseweighted_map_nside4096.fits.gz,SETTING,40-96-2,40,96,2
400,mapmaker_SETTING_SCAN_40-96-3_noiseweighted_map_nside4096.fits.gz,SETTING,40-96-3,40,96,3
401,mapmaker_SETTING_SCAN_40-96-4_noiseweighted_map_nside4096.fits.gz,SETTING,40-96-4,40,96,4
402,mapmaker_SETTING_SCAN_40-96-5_noiseweighted_map_nside4096.fits.gz,SETTING,40-96-5,40,96,5
403,mapmaker_SETTING_SCAN_40-96-6_noiseweighted_map_nside4096.fits.gz,SETTING,40-96-6,40,96,6
404,mapmaker_SETTING_SCAN_40-96-7_noiseweighted_map_nside4096.fits.gz,SETTING,40-96-7,40,96,7
405,mapmaker_SETTING_SCAN_40-96-8_noiseweighted_map_nside4096.fits.gz,SETTING,40-96-8,40,96,8
406,mapmaker_SETTING_SCAN_40-96-9_noiseweighted_map_nside4096.fits.gz,SETTING,40-96-9,40,96,9
407,mapmaker_SETTING_SCAN_40-96-10_noiseweighted_map_nside4096.fits.gz,SETTING,40-96-10,40,96,10
408,mapmaker_SETTING_SCAN_40-96-11_noiseweighted_map_nside4096.fits.gz,SETTING,40-96-11,40,96,11
409,mapmaker_SETTING_SCAN_40-96-12_noiseweighted_map_nside4096.fits.gz,SETTING,40-96-12,40,96,12
410,mapmaker_SETTING_SCAN_40-96-13_noiseweighted_map_nside4096.fits.gz,SETTING,40-96-13,40,96,13
411,mapmaker_SETTING_SCAN_40-96-14_noiseweighted_map_nside4096.fits.gz,SETTING,40-96-14,40,96,14
412,mapmaker_SETTING_SCAN_40-96-15_noiseweighted_map_nside4096.fits.gz,SETTING,40-96-15,40,96,15
413,mapmaker_SETTING_SCAN_40-96-16_noiseweighted_map_nside4096.fits.gz,SETTING,40-96-16,40,96,16
414,mapmaker_SETTING_SCAN_40-97-0_noiseweighted_map_nside4096.fits.gz,SETTING,40-97-0,40,97,0
415,mapmaker_SETTING_SCAN_40-97-1_noiseweighted_map_nside4096.fits.gz,SETTING,40-97-1,40,97,1
416,mapmaker_SETTING_SCAN_40-97-2_noiseweighted_map_nside4096.fits.gz,SETTING,40-97-2,40,97,2
417,mapmaker_SETTING_SCAN_40-97-3_noiseweighted_map_nside4096.fits.gz,SETTING,40-97-3,40,97,3
418,mapmaker_SETTING_SCAN_40-97-4_noiseweighted_map_nside4096.fits.gz,SETTING,40-97-4,40,97,4
419,mapmaker_SETTING_SCAN_40-98-1_noiseweighted_map_nside4096.fits.gz,SETTING,40-98-1,40,98,1
420,mapmaker_SETTING_SCAN_40-98-2_noiseweighted_map_nside4096.fits.gz,SETTING,40-98-2,40,98,2
421,mapmaker_SETTING_SCAN_40-98-3_noiseweighted_map_nside4096.fits.gz,SETTING,40-98-3,40,98,3
422,mapmaker_SETTING_SCAN_40-98-4_noiseweighted_map_nside4096.fits.gz,SETTING,40-98-4,40,98,4
423,mapmaker_SETTING_SCAN_40-99-0_noiseweighted_map_nside4096.fits.gz,SETTING,40-99-0,40,99,0
424,mapmaker_SETTING_SCAN_40-99-1_noiseweighted_map_nside4096.fits.gz,SETTING,40-99-1,40,99,1
425,mapmaker_SETTING_SCAN_40-99-2_noiseweighted_map_nside4096.fits.gz,SETTING,40-99-2,40,99,2
426,mapmaker_SETTING_SCAN_40-99-3_noiseweighted_map_nside4096.fits.gz,SETTING,40-99-3,40,99,3
427,mapmaker_SETTING_SCAN_40-99-4_noiseweighted_map_nside4096.fits.gz,SETTING,40-99-4,40,99,4
428,mapmaker_SETTING_SCAN_40-100-0_noiseweighted_map_nside4096.fits.gz,SETTING,40-100-0,40,100,0
429,mapmaker_SETTING_SCAN_40-100-1_noiseweighted_map_nside4096.fits.gz,SETTING,40-100-1,40,100,1
430,mapmaker_SETTING_SCAN_40-100-2_noiseweighted_map_nside4096.fits.gz,SETTING,40-100-2,40,100,2
431,mapmaker_SETTING_SCAN_40-100-3_noiseweighted_map_nside4096.fits.gz,SETTING,40-100-3,40,100,3
432,mapmaker_SETTING_SCAN_40-100-4_noiseweighted_map_nside4096.fits.gz,SETTING,40-100-4,40,100,4
433,mapmaker_SETTING_SCAN_40-101-0_noiseweighted_map_nside4096.fits.gz,SETTING,40-101-0,40,101,0
434,mapmaker_SETTING_SCAN_40-101-1_noiseweighted_map_nside4096.fits.gz,SETTING,40-101-1,40,101,1
435,mapmaker_SETTING_SCAN_40-101-2_noiseweighted_map_nside4096.fits.gz,SETTING,40-101-2,40,101,2
436,mapmaker_SETTING_SCAN_40-101-3_noiseweighted_map_nside4096.fits.gz,SETTING,40-101-3,40,101,3
437,mapmaker_SETTING_SCAN_40-101-4_noiseweighted_map_nside4096.fits.gz,SETTING,40-101-4,40,101,4
438,mapmaker_SETTING_SCAN_40-102-1_noiseweighted_map_nside4096.fits.gz,SETTING,40-102-1,40,102,1
439,mapmaker_SETTING_SCAN_40-102-2_noiseweighted_map_nside4096.fits.gz,SETTING,40-102-2,40,102,2
440,mapmaker_SETTING_SCAN_40-102-3_noiseweighted_map_nside4096.fits.gz,SETTING,40-102-3,40,102,3
441,mapmaker_SETTING_SCAN_40-102-4_noiseweighted_map_nside4096.fits.gz,SETTING,40-102-4,40,102,4
442,mapmaker_SETTING_SCAN_40-102-5_noiseweighted_map_nside4096.fits.gz,SETTING,40-102-5,40,102,5
443,mapmaker_SETTING_SCAN_40-102-6_noiseweighted_map_nside4096.fits.gz,SETTING,40-102-6,40,102,6
444,mapmaker_SETTING_SCAN_40-102-7_noiseweighted_map_nside4096.fits.gz,SETTING,40-102-7,40,102,7
445,mapmaker_SETTING_SCAN_40-102-8_noiseweighted_map_nside4096.fits.gz,SETTING,40-102-8,40,102,8
446,mapmaker_SETTING_SCAN_40-102-9_noiseweighted_map_nside4096.fits.gz,SETTING,40-102-9,40,102,9
447,mapmaker_SETTING_SCAN_40-102-10_noiseweighted_map_nside4096.fits.gz,SETTING,40-102-10,40,102,10
448,mapmaker_SETTING_SCAN_40-102-11_noiseweighted_map_nside4096.fits.gz,SETTING,40-102-11,40,102,11
449,mapmaker_SETTING_SCAN_40-102-12_noiseweighted_map_nside4096.fits.gz,SETTING,40-102-12,40,102,12
450,mapmaker_SETTING_SCAN_40-102-13_noiseweighted_map_nside4096.fits.gz,SETTING,40-102-13,40,102,13
451,mapmaker_SETTING_SCAN_40-102-14_noiseweighted_map_nside4096.fits.gz,SETTING,40-102-14,40,102,14
452,mapmaker_SETTING_SCAN_40-102-15_noiseweighted_map_nside4096.fits.gz,SETTING,40-102-15,40,102,15
453,mapmaker_SETTING_SCAN_40-102-16_noiseweighted_map_nside4096.fits.gz,SETTING,40-102-16,40,102,16
454,mapmaker_SETTING_SCAN_40-103-0_noiseweighted_map_nside4096.fits.gz,SETTING,40-103-0,40,103,0
455,mapmaker_SETTING_SCAN_40-103-1_noiseweighted_map_nside4096.fits.gz,SETTING,40-103-1,40,103,1
456,mapmaker_SETTING_SCAN_40-103-2_noiseweighted_map_nside4096.fits.gz,SETTING,40-103-2,40,103,2
457,mapmaker_SETTING_SCAN_40-103-3_noiseweighted_map_nside4096.fits.gz,SETTING,40-103-3,40,103,3
